sale_id,class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track
2776,890189,11,290,2,1,3,7,6,MT,1.5,L,5-8W,5.5,1,1,1,1,2,1,82,4,146.5,4220,1740,1615,1550,1206,5,2550,1490,1496
2777,527809,28,953,3,2,4,4,9,AT,2,T,35-50W,47.5,2,1,1,1,2,2,135,4,300,5065,1860,1467,2305,1770,5,3079,1596,1600
2778,587678,39,537,2,1,3,5,0,CVT,1.8,L,15-20W,12.3,1,1,1,1,2,1,100,4,169,4294,1772,1605,1770,1256,5,2610,1535,1540
2779,206765,1921,761,3,2,1,2,6,AT,1.5,L,15-20W,13,1,1,1,1,2,1,84,4,146,4718,1802,1466,1745,1295,5,2700,1540,1558
2780,614059,48,953,3,2,2,4,7,AT,2,T,35-50W,36.8,2,1,1,1,2,2,135,4,300,4783,1810,1442,2120,1658,5,2920,1563,1545
2781,472603,34,985,3,2,1,6,6,AT,1.8,L,10-15W,11.6,1,1,1,1,2,1,102,4,172,4750,1820,1488,1790,1370,5,2730,1555,1550
2782,350259,142,750,3,2,1,4,7,DCT,1.4,T,15-20W,19.6,1,1,1,1,2,1,96,4,225,4598,1826,1425,1825,1325,5,2656,1580,1554
2783,221795,64,872,2,1,1,4,7,DCT,2,T,25-35W,26.8,1,1,1,1,2,2,132,4,320,4398,1841,1591,2105,1590,5,2603,1547,1555
2784,482497,165,872,2,1,2,4,8,AT,2,T,35-50W,36.3,3,1,1,1,2,2,169,4,350,4629,1898,1655,2365,1900,5,2807,1617,1614
2785,209945,68,814,3,2,4,4,8,AT,2,T,35-50W,52.4,2,1,1,1,2,2,150,4,270,5055,1860,1491,2230,1770,5,3108,1600,1627
2786,978089,205,12,3,2,1,1,5,MT,1.5,L,5-8W,8.9,1,1,1,1,2,1,80,4,140,4631,1789,1470,1625,1250,5,2650,1502,1492
2787,924154,109,637,3,2,1,2,5,MT,1.5,L,10-15W,8.8,1,1,1,1,2,1,85,4,142,4587,1825,1490,1630,1255,5,2687,1562,1548
2788,136916,17,106,3,2,2,5,6,AT,2.5,L,15-20W,30.2,1,1,1,1,2,1,135,4,235,4850,1825,1480,2000,1500,5,2775,1575,1560
2789,289386,20,813,2,2,1,5,6,AT,2,L,10-15W,14.3,1,1,1,1,2,1,116,4,202,4461,1795,1474,1855,1359,5,2700,1555,1560
2790,281301,95,750,3,2,2,4,6,AT,1.8,T,25-35W,23.5,1,1,1,1,2,1,118,4,250,4872,1834,1484,2040,1520,5,2803,1577,1550
2791,437598,6,638,2,1,1,1,6,MT,2,T,10-15W,11.6,1,1,1,1,2,1,145,4,315,4589,1835,1700,2210,1700,5,2720,1565,1565
2792,436105,30,836,3,2,2,3,6,AT,1.8,L,15-20W,13.9,1,1,1,1,2,1,105,4,176,4710,1820,1470,1860,1441,5,2770,1579,1589
2793,248352,8,831,3,2,3,3,6,AT,1.6,L,8-10W,7,1,1,1,1,2,1,90.2,4,150.7,4400,1740,1460,1560,1145,5,2600,1524,1529
2794,248352,118,831,3,2,3,3,6,MT,1.4,L,8-10W,7,1,1,1,1,2,1,73.3,4,132.4,4400,1740,1460,1500,1072,5,2600,1524,1529
2795,621073,526,98,2,3,3,1,5,MT,1.5,L,5WL,-,2,1,1,1,1,1,82,4,146.5,4400,1680,1770,1825,1305,7月8日,2720,1420,1440
2796,560265,88,923,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,1,1,1,85,4,150,4440,1700,1783,1790,1270,6月8日,2790,1420,1440
2797,209945,251,814,3,2,4,4,8,AT,2,T,35-50W,60.7,2,1,1,1,2,2,178,4,310,5055,1860,1491,2250,1790,5,3108,1600,1627
2798,510309,26,953,2,1,2,4,9,AT,2,T,35-50W,63.8,3,1,1,1,2,2,135,4,300,4661,1898,1664,2315,1850,5,2873,1617,1613
2799,409854,9,638,2,1,1,1,6,MT,2,T,10-15W,9.8,1,3,1,1,2,1,110,4,310,4640,1825,1745,2125,1661,5,2680,1565,1565
2800,409854,258,638,2,1,1,1,7,DCT,2,T,10-15W,9.8,1,1,1,1,2,1,145,4,315,4600,1860,1720,2230,1670,5,2680,1585,1585
2801,786351,137,836,3,2,1,3,6,AT,1.6,L,10-15W,10.2,1,1,1,1,2,1,93.8,4,155.5,4570,1775,1445,1650,1275,5,2700,1549,1562
2802,496459,240,497,2,1,3,1,5,MT,1.6,L,5-8W,7.4,1,1,1,1,2,1,93,4,160,4420,1760,1670,1733,1358,5,2510,1500,1495
2803,621073,179,98,2,3,3,1,5,MT,1.2,L,5WL,-,2,1,1,1,1,1,60.3,4,116,4400,1680,1750,1825,1206,7月8日,2720,1420,1440
2804,654134,59,290,2,1,1,7,5,MT,1.8,L,8-10W,9.1,1,1,1,1,2,1,101,4,186,4620,1820,1750,1780,1431,5,2750,1554,1549
2805,401052,6,953,2,1,1,4,7,DCT,1.6,T,25-35W,31.5,1,1,1,1,2,2,115,4,250,4431,1804,1532,1920,1482,5,2699,1553,1544
2806,379876,112,985,3,2,1,6,6,AT,1.6,L,10-15W,12.8,1,1,1,1,2,1,86,4,150,4590,1820,1488,1740,1320,5,2675,1555,1550
2807,289403,34,12,2,1,1,1,6,MT,1.3,T,8-10W,10.7,1,1,1,1,2,1,95,4,185,4440,1833,1545,1735,1360,5,2700,1556,1562
2808,924154,428,637,3,2,1,2,6,AT,1.5,L,10-15W,8.8,1,1,1,1,2,1,85,4,142,4587,1825,1490,1675,1300,5,2687,1562,1548
2809,628041,7,750,2,2,1,4,7,DCT,1.4,T,15-20W,10.6,1,1,1,1,2,1,110,4,250,4255,1799,1452,1780,1305,5,2637,1549,1520
2810,961962,69,750,3,2,1,4,6,AT,1.5,L,8-10W,7.7,1,1,1,1,2,1,81,4,150,4501,1704,1469,1640,1140,5,2604,1460,1500
2811,576298,24,304,2,3,2,1,5,MT,1.6,L,5-8W,8.5,2,1,1,1,2,1,90,4,153,4715,1720,1940,2145,1545,7月8日,2800,1445,1420
2812,290854,27,537,2,1,1,5,0,CVT,2,L,15-20W,21.2,1,1,1,1,2,1,114,4,190,4585,1820,1685,2010,1540,5,2620,1580,1580
2813,379876,14,985,3,2,1,6,6,AT,1.6,T,10-15W,9,1,1,1,1,2,1,123,4,245,4590,1820,1488,1769,1365,5,2675,1555,1550
2814,125403,25,761,2,3,2,2,6,AT,2,T,35-50W,24.4,1,1,1,1,2,1,191,4,350,5203,1878,1805,2520,1980,7,3088,1612,1626
2815,302513,14,864,2,1,3,1,5,MT,1.5,L,5-8W,8.3,1,1,1,1,2,1,88,4,143,4354,1840,1654,1705,1330,5,2610,1585,1586
2816,245609,22,750,2,2,1,4,7,DCT,1.4,T,15-20W,14.6,1,1,1,1,2,1,110,4,250,4348,1807,1574,1885,1430,5,2680,1549,1521
2817,249875,17,294,2,1,1,6,0,CVT,2.5,L,20-25W,16.8,3,1,1,1,2,1,137,4,233,4672,1843,1678,2087,1647,5,2705,1597,1589
2818,815230,158,49,2,1,1,2,7,DCT,1.4,T,15-20W,18,1,1,1,1,2,1,121,4,250,4415,1819,1625,1830,1455,5,2636,1544,1544
2819,789290,15,106,3,2,3,5,0,CVT,1.5,L,8-10W,7.8,1,1,1,1,2,1,79,4,140,4440,1700,1490,1500,1090,5,2550,1460,1460
2820,291514,50,783,2,1,3,1,4,AT,1.6,L,8-10W,7.6,1,1,1,1,2,1,92,4,160,4170,1810,1635,1700,1325,5,2560,1560,1560
2821,136916,9,106,3,2,2,5,0,CVT,2.5,L,15-20W,30.2,1,2,2,1,2,1,118,4,213,4850,1825,1480,2100,1615,5,2775,1575,1560
2822,492952,8,692,3,2,1,5,5,MT,1.6,L,10-15W,13,1,1,1,1,2,1,93,4,154,4683,1780,1465,1620,1203,5,2700,1540,1540
2823,953842,583,831,2,1,1,3,7,DCT,1.6,T,15-20W,14,1,1,1,1,2,1,130,4,265,4480,1855,1645,2090,1576,5,2670,1625,1636
2824,713651,136,537,3,2,1,5,0,CVT,1.5,T,10-15W,13,1,1,1,1,2,1,130,4,220,4649,1800,1416,1730,1306,5,2700,1547,1563
2825,395234,9,841,3,2,2,6,6,AT,1.8,T,15-20W,20.1,1,1,1,1,2,1,150,4,280,4825,1860,1480,2027,1615,5,2815,1590,1572
2826,125403,90,761,2,3,2,2,6,AT,2,T,35-50W,24.4,1,1,1,1,2,1,186,4,350,5203,1878,1805,2505,1960,7,3088,1612,1626
2827,302513,7,864,2,1,3,1,5,MT,1.5,L,5-8W,8.1,1,1,1,1,2,1,88,4,143,4354,1840,1654,1705,1330,5,2610,1585,1586
2828,745137,344,637,3,2,1,2,6,DCT,1.6,L,10-15W,9.8,1,1,1,1,2,1,94,4,159,4534,1823,1483,1711,1336,5,2648,1553,1544
2829,249875,17,294,2,1,1,6,0,CVT,2.5,L,20-25W,25.7,1,1,1,1,2,1,137,4,233,4672,1843,1678,2030,1578,5,2705,1597,1589
2830,786351,26,836,3,2,1,3,6,MT,1.6,L,10-15W,9.8,1,1,1,1,2,1,93.8,4,155.5,4570,1775,1445,1608,1233,5,2700,1549,1562
2831,308913,16,750,2,2,1,4,5,MT,1.6,L,15-20W,12,1,1,1,1,2,1,81,4,155,4445,1765,1485,1730,1220,5,2610,1517,1493
2832,321683,17,750,3,2,1,4,7,DCT,1.2,T,15-20W,14.9,1,1,1,1,2,1,81,4,200,4655,1780,1453,1830,1370,5,2651,1535,1532
2833,714150,10,450,2,1,1,2,9,AT,2,T,20-25W,18.7,3,1,1,1,2,1,186,4,353,4652,1843,1693,2160,1710,5,2725,1573,1585
2834,714152,286,750,2,1,1,4,7,DCT,1.8,T,25-35W,31.2,1,1,1,1,2,1,132,4,300,4712,1839,1673,2085,1615,5,2791,1582,1572
2835,349023,78,450,3,2,1,2,6,MT,1.5,L,10-15W,11.3,1,1,1,1,2,1,84,4,146,4666,1807,1460,1670,1240,5,2700,1541,1561
2836,576298,32,304,2,3,2,1,5,MT,1.6,L,5-8W,9.5,2,1,1,1,2,1,90,4,153,4715,1720,1940,2145,1545,7月8日,2800,1445,1420
2837,883691,16,750,3,2,2,4,7,DCT,2,T,20-25W,22.8,1,1,1,1,2,1,162,4,350,4866,1832,1464,2030,1550,5,2871,1584,1570
2838,248352,168,831,3,2,3,3,6,AT,1.4,L,8-10W,6.9,1,1,1,1,2,1,73.3,4,132.4,4400,1740,1460,1520,1100,5,2600,1524,1529
2839,281792,118,872,2,2,1,4,7,DCT,1.4,T,25-35W,31.7,1,1,1,1,2,2,110,4,250,4312,1785,1460,1790,1340,5,2629,1534,1506
2840,948936,129,512,2,1,1,1,5,MT,1.5,L,5-8W,6.9,2,1,1,1,2,1,83,4,150,4520,1790,1750,1960,1435,6月7日,2700,1450,1480
2841,304458,91,106,3,2,1,5,0,CVT,1.6,L,10-15W,10.9,1,1,1,1,2,1,90,4,154,4630,1775,1480,1770,1285,5,2700,1535,1535
2842,736094,288,783,2,3,3,1,5,MT,1.5,L,5-8W,6.3,1,1,1,1,2,1,84,4,148,4465,1725,1685,1820,1295,6月7日,2680,1460,1470
2843,713651,99,537,3,2,1,5,0,CVT,1.5,T,10-15W,17,1,1,1,1,2,1,130,4,220,4649,1800,1416,1730,1326,5,2700,1547,1563
2844,739296,6,290,2,3,3,7,5,MT,1.5,L,5-8W,8.5,1,1,1,1,2,1,82,4,146.5,4685,1785,1715,1920,1435,6月7日,2750,1530,1525
2845,692703,23,807,2,1,1,1,7,DCT,1.5,T,10-15W,12.3,1,1,1,1,2,1,112,4,235,4510,1852,1677,1900,1500,5,2650,1575,1570
2846,289403,145,12,2,1,1,1,6,DCT,1.3,T,8-10W,7.4,1,1,1,1,2,1,95,4,185,4440,1833,1545,1773,1398,5,2700,1556,1562
2847,409854,129,638,2,1,1,1,6,MT,1.5,T,10-15W,13.4,1,1,1,1,2,1,110,4,210,4681,1827,1710,2059,1560,5,2680,1565,1565
2848,249875,17,294,2,1,1,6,0,CVT,2,L,20-25W,25.7,1,1,1,1,2,1,110,4,200,4672,1843,1678,2004,1520,5,2705,1597,1589
2849,436105,30,836,3,2,2,3,7,DCT,1.6,T,15-20W,14.2,1,1,1,1,2,1,128.7,4,265,4710,1820,1470,1900,1479,5,2770,1579,1589
2850,354068,92,692,3,2,1,5,5,MT,1.6,L,10-15W,11.2,1,1,1,1,2,1,86,4,153,4665,1700,1505,1660,1180,5,2700,1480,1485
2851,914348,158,750,2,2,3,4,5,MT,1.4,L,10-15W,6.4,1,1,1,1,2,1,66,4,132,3970,1682,1462,1540,1060,5,2470,1463,1456
2852,302513,27,864,2,1,3,1,5,MT,1.5,L,5-8W,8.9,1,1,1,1,2,1,88,4,143,4354,1840,1654,1705,1330,5,2610,1585,1586
2853,745137,16,637,3,2,1,2,5,MT,1.6,L,10-15W,12.6,1,1,1,1,2,1,94,4,159,4534,1823,1483,1681,1306,5,2648,1553,1544
2854,948936,143,512,2,1,1,1,5,MT,1.5,L,5-8W,6.9,2,1,1,1,2,1,83,4,150,4520,1790,1750,1960,1435,6月7日,2700,1450,1480
2855,304458,75,106,3,2,1,5,0,CVT,1.8,L,10-15W,13.4,1,2,2,1,2,1,73,4,142,4630,1775,1485,1845,1375,5,2700,1535,1535
2856,249875,9,294,2,1,1,6,0,CVT,2.5,L,20-25W,23.5,3,1,1,1,2,1,137,4,233,4672,1843,1678,2087,1647,5,2705,1597,1589
2857,883691,37,750,3,2,2,4,7,DCT,2,T,20-25W,24.2,1,1,1,1,2,1,162,4,350,4866,1832,1464,2030,1550,5,2871,1584,1570
2858,950264,38,498,2,1,1,1,6,DCT,2,T,15-20W,17.7,1,1,1,1,2,1,162,4,350,4545,1855,1690,1967,1592,5,2700,1574,1593
2859,125403,230,761,2,3,2,2,6,AT,2.5,L,35-50W,26.4,1,1,1,1,2,1,142,4,253,5256,1878,1776,2415,1860,7,3088,1602,1605
2860,693436,107,12,3,2,1,1,6,DCT,1.3,T,10-15W,7.6,1,1,1,1,2,1,95,4,185,4725,1802,1478,1755,1380,5,2700,1551,1546
2861,425432,109,750,3,2,1,4,6,AT,1.6,L,10-15W,9.8,1,1,1,1,2,1,81,4,155,4605,1765,1460,1775,1265,5,2610,1517,1493
2862,206765,1552,761,3,2,1,2,6,AT,1.5,L,15-20W,17.3,1,1,1,1,2,1,84,4,146,4718,1802,1466,1745,1295,5,2700,1540,1558
2863,815230,10,49,2,1,1,2,9,AT,2.4,L,15-20W,24.1,3,1,1,1,2,1,128.5,4,227.5,4415,1819,1645,2065,1690,5,2636,1545,1545
2864,741152,14,761,2,1,1,2,6,AT,2,T,20-25W,18,3,1,1,1,2,1,186,4,353,4667,1839,1663,2275,1800,5,2750,1584,1588
2865,714152,123,750,2,1,1,4,6,DCT,1.4,T,25-35W,38.8,1,1,1,1,2,1,110,4,250,4506,1809,1685,1995,1545,5,2684,1569,1571
2866,714152,11,750,2,1,1,4,7,DCT,2,T,25-35W,38.8,3,1,1,1,2,1,162,4,350,4712,1839,1673,2225,1755,5,2791,1582,1572
2867,416749,86,537,2,1,3,5,0,CVT,1.8,L,10-15W,12.3,1,1,1,1,2,1,100,4,169,4270,1772,1605,1775,1295,5,2610,1540,1530
2868,628041,7,750,2,2,1,4,7,DCT,2,T,15-20W,37.9,1,1,1,1,2,1,162,4,350,4275,1799,1446,1900,1420,5,2631,1538,1515
2869,409854,224,638,2,1,1,1,6,AT,1.5,T,10-15W,13.2,1,1,1,1,2,1,110,4,210,4640,1825,1745,2064,1554,5,2680,1565,1565
2870,526401,22,836,3,2,1,3,7,DCT,1.4,T,10-15W,14.5,1,1,1,1,2,1,95.6,4,210.8,4610,1800,1450,1780,1275,5,2700,1555,1564
2871,953842,278,831,2,1,1,3,6,AT,2,L,15-20W,15,1,1,1,1,2,1,121,4,203,4480,1855,1645,2090,1525,5,2670,1625,1636
2872,810398,48,750,2,2,1,4,6,AT,1.6,L,10-15W,12.5,1,1,1,1,2,1,81,4,155,4282,1706,1475,1635,1155,5,2603,1460,1500
2873,175962,16,750,3,2,1,4,5,MT,1.6,L,10-15W,7.6,1,1,1,1,2,1,81,4,155,4473,1706,1469,1600,1120,5,2603,1460,1500
2874,614059,77,953,3,2,2,4,7,AT,1.6,T,35-50W,34.8,2,1,1,1,2,2,115,4,250,4783,1810,1442,2065,1596,5,2920,1563,1545
2875,416749,14,537,2,1,3,5,6,MT,1.8,L,10-15W,13.6,1,1,1,1,2,1,100,4,169,4270,1772,1605,1775,1280,5,2610,1540,1530
2876,409854,112,638,2,1,1,1,6,MT,1.5,T,10-15W,9,1,1,1,1,2,1,110,4,210,4640,1825,1745,2051,1541,5,2680,1565,1565
2877,437598,220,638,2,1,1,1,6,AT,1.5,T,10-15W,13.6,1,1,1,1,2,1,110,4,210,4549,1835,1700,2160,1620,5,2720,1565,1565
2878,437598,50,638,2,1,1,1,7,DCT,2,T,10-15W,13.6,1,1,1,1,2,1,145,4,315,4589,1835,1700,2231,1668,5,2720,1565,1565
2879,304458,199,106,3,2,1,5,0,CVT,1.2,T,10-15W,13.4,1,1,1,1,2,1,85,4,185,4630,1775,1480,1770,1315,5,2700,1535,1535
2880,349023,19,450,2,2,1,2,6,AT,1.5,L,10-15W,10.8,1,1,1,1,2,1,84,4,146,4450,1807,1459,1700,1280,5,2700,1540,1561
2881,290854,18,537,2,1,1,5,0,CVT,1.5,T,15-20W,17,1,1,1,1,2,1,142,4,243,4585,1855,1679,2030,1535,5,2660,1601,1617
2882,416749,209,537,2,1,3,5,0,CVT,1.8,L,10-15W,13,1,1,1,1,2,1,100,4,169,4270,1772,1605,1775,1295,5,2610,1540,1530
2883,587678,165,537,2,1,3,5,0,CVT,1.8,L,15-20W,12.9,1,1,1,1,2,1,100,4,169,4294,1772,1605,1770,1302,5,2610,1535,1540
2884,693436,71,12,3,2,1,1,6,MT,1.8,L,10-15W,9.2,1,1,1,1,2,1,98,4,170,4725,1802,1478,1695,1320,5,2700,1551,1546
2885,750340,86,864,2,1,1,1,5,AT,1.5,T,10-15W,11.2,1,1,1,1,2,1,115,4,215,4530,1900,1700,1920,1545,5,2700,1601,1602
2886,651347,9,537,2,2,3,5,5,MT,1.5,L,8-10W,8.8,1,1,1,1,2,1,96,4,155,4065,1695,1525,1470,1058,5,2530,1480,1465
2887,745137,41,637,2,2,1,2,6,AT,1,T,10-15W,9.8,1,1,1,1,2,1,94,3,170,4368,1823,1483,1734,1359,5,2648,1553,1544
2888,973106,20,537,2,1,2,5,9,AT,2,T,25-35W,29.3,1,1,1,1,2,1,200,4,370,4816,1942,1669,2220,1803,5,2820,1652,1671
2889,198427,31,12,3,2,1,1,5,MT,1.5,L,5-8W,6.5,1,1,1,1,2,1,80,4,140,4547,1734,1470,1620,1210,5,2600,1490,1470
2890,580470,12,750,3,2,1,4,7,DCT,1.4,T,10-15W,9.9,1,1,1,1,2,1,96,4,225,4562,1793,1468,1790,1310,5,2614,1518,1525
2891,527809,11,953,3,2,4,4,9,AT,2,T,35-50W,49.2,2,1,1,1,2,2,180,4,370,4925,1860,1470,2250,1770,5,2939,1597,1590
2892,527809,165,953,3,2,4,4,9,AT,2,T,35-50W,49.2,2,1,1,1,2,2,180,4,370,5065,1860,1467,2330,1800,5,3079,1596,1600
2893,379876,7,985,3,2,1,6,4,AT,1.6,L,10-15W,9.9,1,1,1,1,2,1,86,4,150,4558,1805,1505,1798,1370,5,2612,1525,1522
2894,409854,112,638,2,1,1,1,6,MT,1.5,T,10-15W,11,1,1,1,1,2,1,110,4,210,4649,1852,1710,2059,1560,5,2680,1565,1565
2895,245609,17,750,2,2,1,4,6,AT,1.6,L,15-20W,14.6,1,1,1,1,2,1,81,4,155,4348,1807,1574,1780,1320,5,2680,1549,1521
2896,219195,105,638,2,1,3,1,6,AT,1.5,T,10-15W,10.4,1,1,1,1,2,1,110,4,210,4335,1814,1695,1895,1520,5,2560,1525,1520
2897,745137,49,637,3,2,1,2,5,MT,1.6,L,10-15W,13,1,1,1,1,2,1,94,4,159,4534,1823,1483,1681,1306,5,2648,1553,1544
2898,245609,11,750,2,2,1,4,7,DCT,1.4,T,15-20W,17.3,1,1,1,1,2,1,110,4,250,4348,1807,1574,1885,1430,5,2680,1549,1521
2899,249875,9,294,2,1,1,6,0,CVT,2.5,L,20-25W,20.8,1,1,1,1,2,1,137,4,233,4672,1843,1678,2030,1578,5,2705,1597,1589
2900,425432,501,750,3,2,1,4,6,AT,1.6,L,10-15W,11.8,1,1,1,1,2,1,81,4,155,4605,1765,1460,1755,1245,5,2610,1517,1493
2901,281301,358,750,3,2,2,4,7,DCT,1.8,T,25-35W,19.2,1,1,1,1,2,1,132,4,300,4872,1834,1484,2100,1580,5,2803,1577,1550
2902,597927,9,831,3,2,2,3,6,AT,2,L,15-20W,14.2,1,2,2,1,2,1,115,4,189,4855,1860,1475,2100,1620,5,2805,1614,1621
2903,576298,47,304,2,3,2,1,5,MT,1.6,L,5-8W,7.6,2,1,1,1,2,1,90,4,153,4715,1720,1940,2145,1545,7月8日,2800,1445,1420
2904,265980,26,783,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,1,1,1,78,4,135,4360,1685,1820,1925,1325,7月8日,2750,1425,1435
2905,248352,8,831,3,2,3,3,5,MT,1.4,L,8-10W,7.2,1,1,1,1,2,1,78.7,4,135,4370,1700,1460,1460,1039,5,2570,1511,1515
2906,347384,18,831,3,2,1,3,7,DCT,1.4,T,10-15W,13.2,1,1,1,1,2,1,95.6,4,210.8,4600,1780,1445,1740,1315,5,2700,1555,1568
2907,861459,155,498,3,2,1,1,7,DCT,1.5,T,10-15W,9,1,1,1,1,2,1,124,4,250,4671,1835,1464,1720,1270,5,2715,1562,1571
2908,713651,37,537,3,2,1,5,6,MT,1.5,T,10-15W,13,1,1,1,1,2,1,130,4,226,4649,1800,1416,1730,1275,5,2700,1547,1563
2909,378356,222,497,3,2,1,1,5,MT,1.5,L,8-10W,7.6,1,1,1,1,2,1,85,4,141,4572,1825,1482,1640,1265,5,2670,1556,1542
2910,527809,6,953,3,2,4,4,9,AT,2,T,35-50W,43.2,2,1,1,1,2,2,180,4,370,4925,1860,1470,2250,1770,5,2939,1597,1590
2911,692703,81,807,2,1,1,1,7,DCT,1.3,T,10-15W,19.2,1,1,1,1,2,1,101,4,202,4510,1852,1677,1900,1475,5,2650,1575,1570
2912,750340,76,864,2,1,1,1,5,AT,1.5,T,10-15W,12.5,1,1,1,1,2,1,115,4,215,4530,1900,1700,1920,1545,5,2700,1601,1602
2913,745137,16,637,2,2,1,2,6,AT,1,T,10-15W,11.3,1,1,1,1,2,1,94,3,170,4368,1823,1483,1734,1359,5,2648,1553,1544
2914,973106,10,537,2,1,2,5,9,AT,2,T,25-35W,24.6,3,1,1,1,2,1,200,4,370,4816,1942,1669,2295,1866,5,2820,1652,1671
2915,136916,170,106,3,2,2,5,6,AT,2,L,15-20W,23.1,1,1,1,1,2,1,123,4,199,4850,1825,1480,2000,1485,5,2775,1575,1560
2916,760412,7,542,2,1,1,5,0,CVT,2.4,L,15-20W,26.1,3,1,1,1,2,1,141,4,235,4705,1810,1680,2210,1625,5,2670,1540,1540
2917,409854,163,638,2,1,1,1,6,MT,1.5,T,10-15W,12.7,1,1,1,1,2,1,110,4,210,4649,1852,1710,2059,1560,5,2680,1565,1565
2918,437598,11,638,2,1,1,1,6,MT,2,T,10-15W,12.6,1,3,1,1,2,1,120,4,350,4549,1835,1700,2260,1750,5,2720,1565,1565
2919,961962,42,750,3,2,1,4,6,AT,1.5,L,8-10W,11.3,1,1,1,1,2,1,81,4,150,4501,1704,1469,1640,1140,5,2604,1460,1500
2920,576298,63,304,2,3,2,1,5,MT,1.5,L,5-8W,7.6,2,1,1,1,2,1,82,4,140,4680,1695,1940,2080,1480,7月8日,2800,1445,1420
2921,248352,50,831,3,2,3,3,6,MT,1.4,L,8-10W,7.2,1,1,1,1,2,1,73.3,4,132.4,4400,1740,1460,1500,1072,5,2600,1524,1529
2922,348641,377,498,3,2,1,1,4,AT,1.5,L,8-10W,7.7,1,1,1,1,2,1,80,4,135,4579,1804,1490,1655,1280,5,2660,1548,1549
2923,736094,18,783,2,3,3,1,5,MT,1.5,L,5-8W,6.1,1,1,1,1,2,1,84,4,148,4465,1725,1685,1820,1295,6月7日,2680,1460,1470
2924,580634,9,692,2,2,1,5,0,CVT,1.6,L,10-15W,8.6,1,1,1,1,2,1,93,4,154,4393,1766,1524,1655,1255,5,2700,1530,1530
2925,950264,207,498,2,1,1,1,6,MT,1.5,T,15-20W,12.2,1,1,1,1,2,1,124,4,250,4545,1855,1690,1843,1468,5,2700,1574,1593
2926,206765,68,761,3,2,1,2,6,MT,1.5,L,15-20W,12.9,1,1,1,1,2,1,84,4,146,4718,1802,1466,1710,1260,5,2700,1540,1558
2927,580470,106,750,3,2,1,4,5,MT,1.6,L,10-15W,9.9,1,1,1,1,2,1,81,4,155,4562,1793,1468,1700,1220,5,2614,1518,1525
2928,978089,37,12,2,2,1,1,0,CVT,1.5,L,5-8W,7.1,1,1,1,1,2,1,80,4,140,4425,1789,1470,1626,1251,5,2650,1502,1492
2929,437063,10,814,3,2,1,4,6,AT,1.5,T,20-25W,22.3,1,1,1,1,2,2,100,3,220,4456,1803,1446,1855,1352,5,2670,1563,1565
2930,453752,29,814,3,2,2,4,8,AT,1.5,T,35-50W,29.2,2,1,1,1,2,2,100,3,220,4753,1811,1453,2000,1555,5,2920,1543,1582
2931,416749,94,537,2,1,3,5,0,CVT,1.8,L,10-15W,15.9,1,1,1,1,2,1,100,4,169,4270,1772,1605,1775,1295,5,2610,1540,1530
2932,416749,14,537,2,1,3,5,6,MT,1.5,L,10-15W,15.9,1,1,1,1,2,1,96,4,155,4270,1772,1605,1775,1197,5,2610,1540,1530
2933,587678,184,537,2,1,3,5,0,CVT,1.8,L,15-20W,16.3,1,1,1,1,2,1,100,4,169,4294,1772,1605,1770,1302,5,2610,1535,1540
2934,693436,62,12,3,2,1,1,6,DCT,1.8,L,10-15W,7.6,1,1,1,1,2,1,98,4,170,4725,1802,1478,1715,1340,5,2700,1551,1546
2935,136916,111,106,3,2,2,5,6,AT,2,L,15-20W,30.2,1,1,1,1,2,1,123,4,199,4850,1825,1480,2000,1485,5,2775,1575,1560
2936,760412,26,542,2,1,1,5,0,CVT,2.4,L,15-20W,19,3,1,1,1,2,1,141,4,235,4705,1810,1680,2210,1585,5,2670,1540,1540
2937,248352,218,831,3,2,3,3,6,AT,1.4,L,8-10W,6.2,1,1,1,1,2,1,73.3,4,132.4,4400,1740,1460,1520,1100,5,2600,1524,1529
2938,175962,24,750,3,2,1,4,5,MT,1.4,L,10-15W,6.9,1,1,1,1,2,1,66,4,132,4475,1706,1469,1595,1115,5,2603,1460,1500
2939,621073,367,98,2,3,3,1,5,MT,1.5,L,5WL,-,2,1,1,1,1,1,82,4,146.5,4400,1680,1750,1825,1245,7月8日,2720,1420,1440
2940,281792,186,872,2,2,1,4,7,DCT,1.4,T,25-35W,22.9,1,1,1,1,2,2,110,4,250,4319,1785,1441,1790,1340,5,2629,1539,1509
2941,654134,98,290,2,1,1,7,6,MT,1.8,L,8-10W,6.7,1,1,1,1,2,1,101,4,186,4620,1820,1750,1780,1431,5,2750,1554,1549
2942,914348,9,750,2,2,3,4,6,AT,1.6,L,10-15W,13.5,1,1,1,1,2,1,81,4,155,3987,1705,1486,1545,1135,5,2470,1463,1456
2943,628041,13,750,2,2,1,4,5,MT,1.6,L,15-20W,37.9,1,1,1,1,2,1,81,4,155,4255,1799,1452,1670,1210,5,2637,1549,1520
